benchmarks,input-size,threads,branch-instructions,branch-misses,cache-misses,cache-misses-percent,cache-references,cpu-cycles,instructions,instructions_per_cycle,idle-cycles-backend,idle-cycles-backend-percent,idle-cycles-frontend,idle-cycles-frontend-percent,context-switches,cpu-clock,cpu-used,cpu-migrations,major-faults,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-load-misses-percent,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-prefetches,L1-icache-load-misses,L1-icache-load-misses-percent,L1-icache-loads,L1-icache-prefetches,LLC-load-misses,LLC-load-misses-percent,LLC-loads,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-load-misses-percent,dTLB-loads,iTLB-load-misses,iTLB-load-misses-percent,iTLB-loads,time,user-time,sys-time,Speedup
15,2,13,3595104159,44043062,38680231,17.171,225261657,27882435696,41272836454,1.48,9164834393,32.87,1939336472,6.96,4787,12.00707,4.34,1027,0,144750,144751,12.0141,149408613,1.73,8641033322,3493,161448597,34803347,0.4,8630257240,165861873,41195843,18.48,222920629,71733647,42862563,3539335476,951797,0.01,8544084539,314695,0.0,8934314122,1.264,10.058,0.301,7.138291139240506
15,2,14,3631626170,41531749,36683763,15.902,230687659,28604764154,40615573064,1.42,9535760215,33.34,1945395028,6.8,5012,12.43893,4.48,962,0,141498,141499,12.44584,157061911,1.82,8609995667,8385,167274025,38280193,0.43,8887251692,158634843,39299653,18.05,217765892,72095192,42042494,3734248323,970982,0.01,8698443337,256760,0.0,8926537295,1.276,10.478,0.308,7.07115987460815
15,2,15,3959738600,40285079,43683633,19.044,229383795,29711238646,41638307886,1.4,9642849507,32.46,1785350463,6.01,9366,13.03674,4.778,933,0,144089,144091,13.04367,151705223,1.64,9258992461,4784,157899710,36010880,0.38,9531768576,168828730,37274828,16.67,223596403,73763542,41434997,3983318898,949503,0.01,9097418700,278470,0.0,9151840653,1.208,10.595,0.312,7.469205298013246
15,2,16,3655251191,39142139,41871662,18.111,231199698,29100768330,41142500600,1.41,9390989880,32.27,1977599358,6.8,6196,12.757280000000002,4.662,964,0,143939,143940,12.76479,154478986,1.72,8991785621,6726,153011091,32394074,0.35,9135186705,159560081,36830341,17.03,216262865,71187159,38438665,3640825616,924990,0.01,8660935388,293436,0.0,8884596446,1.187,10.658,0.336,7.601347935973041
16,0,1,457213907,18457131,13938850,16.582,84058300,4067068863,2458447166,0.6,1213869021,29.85,1116260439,27.45,4490,1.82655,1.116,909,0,133776,133777,1.83268,32404917,2.56,1264016468,3964,29769763,27549176,2.33,1181799511,276891,12271751,17.92,68474376,20984369,17936951,497230289,924112,0.08,1224322705,306090,0.03,1074789173,0.141,0.123,0.008,0.9780141843971631
16,0,2,555890700,16598340,12645628,18.06,70018812,4160328838,2543218372,0.61,1125341924,27.05,960005151,23.08,4640,1.88487,1.187,891,0,133385,133386,1.89127,29803619,2.26,1318487783,3796,33891370,32087614,2.75,1168835261,337481,13064714,16.39,79730847,23600747,20328613,476332236,836402,0.07,1242302645,290654,0.03,1137828561,0.094,0.123,0.013,1.4670212765957447
16,0,3,907295078,18921374,13080060,17.32,75519595,5472658854,3515694837,0.64,1181083386,21.58,914553882,16.71,9479,2.49556,1.556,944,0,134096,134097,2.50213,28776563,1.49,1928468925,4419,31630407,30927102,1.85,1667475409,315725,13958206,17.8,78434639,21784864,19054537,823358476,991387,0.06,1687580055,352464,0.02,1686293250,0.079,0.125,0.013,1.7455696202531645
16,0,4,594852080,17785781,13919941,16.267,85570825,4350160986,2806040833,0.65,1348256194,30.99,1165179247,26.78,5859,1.93236,1.235,916,0,133780,133781,1.93887,36109781,2.68,1348860810,8405,38096023,34996041,2.91,1203915453,242516,11315506,18.14,62392392,18716494,15010490,642198151,776499,0.06,1257857176,269763,0.02,1225940140,0.073,0.122,0.021,1.889041095890411
16,0,5,517660045,16178354,12340237,15.863,77790320,3982495818,2234324809,0.56,1218429472,30.59,1124757257,28.24,4329,1.78899,1.147,942,0,133858,133859,1.79555,33855322,2.85,1186536388,2910,35219015,33840637,3.16,1071506521,329181,13831040,18.41,75139624,20282702,19291893,459858035,769673,0.07,1163138150,269836,0.02,1091197718,0.071,0.124,0.022,1.9422535211267606
16,0,6,562354692,17668062,12961627,18.534,69935342,4275153987,2521000587,0.59,1084907655,25.38,1001119122,23.42,5156,1.96067,1.252,907,0,133793,133795,1.96708,30928810,2.39,1293003962,4482,34254691,31359264,2.51,1250339651,301974,13857532,17.05,81274251,23630627,21363333,532784623,1009623,0.08,1316866122,314763,0.03,1191484608,0.068,0.128,0.023,2.027941176470588
16,0,7,552927509,20888106,15067072,16.52,91205858,4358930035,2562139650,0.59,1221567908,28.02,1111783775,25.51,5071,1.98437,1.266,916,0,133784,133785,1.9911,31886103,2.46,1294433776,4494,28711609,27718810,2.12,1308333150,248441,10789982,16.41,65760926,21156335,19467130,619534899,882999,0.06,1458054320,307658,0.02,1234949584,0.072,0.135,0.028,1.9152777777777779
16,0,8,497274916,20735509,13548161,16.271,83265236,4116626145,2610923585,0.63,1253215225,30.44,1097530903,26.66,4677,1.84748,1.183,918,0,133711,133713,1.85406,32790233,2.66,1232897631,4335,32879580,31457158,2.72,1157152661,235421,12173876,18.0,67625555,20016468,15199143,529503025,768491,0.06,1214127748,274100,0.02,1106222317,0.071,0.148,0.025,1.9422535211267606
16,0,9,607232329,15399956,12886893,18.052,71388531,4256650695,2448687241,0.58,1078699978,25.34,1069483385,25.12,5451,1.94661,1.234,994,0,133787,133788,1.95328,32247220,2.36,1366181218,3868,36396726,32809291,2.68,1223250562,325993,14445976,17.6,82097867,22845503,19394801,484481646,863454,0.07,1181213547,278239,0.02,1222893138,0.074,0.149,0.041,1.8635135135135135
16,0,10,762022197,22914585,13270029,14.992,88512488,4891290275,2798206848,0.57,1281439288,26.2,1036567598,21.19,6356,2.2271,1.402,911,0,133408,133410,2.23376,30374970,1.95,1561148317,4793,34037135,30222350,2.05,1476214546,299501,12027691,16.83,71467632,21222397,15316948,761453064,792477,0.05,1588314212,251408,0.02,1470779482,0.076,0.133,0.053,1.8144736842105262
16,0,11,508321204,19405810,14808141,17.29,85644927,4304029610,2349300981,0.55,1155041705,26.84,1058188119,24.59,5041,1.95276,1.241,910,0,133893,133895,1.95959,30755034,2.38,1293475457,5361,31485533,27631201,2.19,1259337251,233260,11580381,16.59,69784973,18973753,23357127,581729454,858318,0.06,1432297726,290572,0.02,1177044339,0.074,0.13,0.054,1.8635135135135135
16,0,12,512216522,20672411,13787863,16.159,85325107,4274288030,2216636033,0.52,1135064892,26.56,1022380673,23.92,5782,1.94514,1.235,939,0,134381,134385,1.952,29314253,2.3,1272924586,4679,31936763,30824082,2.67,1152481526,273231,11533744,16.53,69793917,20275972,21531391,544617792,923109,0.07,1346189838,314583,0.03,1182245705,0.074,0.161,0.038,1.8635135135135135
16,0,13,746384752,14327683,11492221,16.011,71774999,4489183756,2579871897,0.57,1189094818,26.49,1116983013,24.88,5817,2.05019,1.299,945,0,133814,133815,2.05727,34178567,2.44,1399550688,4280,33402232,29169954,2.32,1259410287,280577,13088477,16.16,81009398,24357018,20681675,553086402,906507,0.07,1302503569,288137,0.02,1389030893,0.083,0.134,0.056,1.66144578313253
16,0,14,652843816,15456554,14184087,18.045,78603931,4576365021,2870332306,0.63,1102130052,24.08,1010373166,22.08,6770,2.07594,1.303,935,0,133815,133817,2.08287,29370749,1.85,1588408796,4636,32246315,32456373,2.48,1308313203,326813,13603998,15.66,86869855,25596261,17935155,538073208,962253,0.08,1245743187,304678,0.02,1275933425,0.078,0.132,0.069,1.7679487179487179
16,0,15,569388631,15910805,15987256,17.895,89338066,4152745196,2209630734,0.53,1228350786,29.58,1160099847,27.94,5023,1.85795,1.189,969,0,134073,134074,1.86501,32847890,2.43,1349214696,3220,33709695,30269964,2.71,1115383169,299154,11981045,15.5,77298645,21957811,16885465,480155963,784693,0.07,1186726592,256636,0.02,1221986125,0.079,0.134,0.062,1.7455696202531645
16,0,16,552383289,23931062,13217456,14.948,88425795,4273443088,2384456820,0.56,1225299386,28.67,1054901305,24.69,5519,1.94035,1.227,951,0,133453,133455,1.94735,30296207,2.39,1267838645,5130,30591269,29723670,2.42,1229007477,272598,13567654,17.3,78434045,23137882,17884430,516097397,834992,0.06,1351014063,255992,0.02,1232637664,0.089,0.138,0.064,1.549438202247191
16,1,1,909809047,41503402,15014728,16.256,92363806,5990032632,5424909821,0.91,1958522080,32.7,1251983770,20.9,4874,2.62723,1.118,910,0,133970,133971,2.63375,36883720,1.44,2558868220,2518,40002464,30227631,1.65,1836367070,261225,12789666,16.97,75364364,21145923,37984947,983511339,759930,0.03,2481050397,283572,0.02,1834350507,0.852,0.839,0.009,0.9995305164319249
16,1,2,1117310882,42033484,14560460,16.094,90472326,6748169932,5470640661,0.81,1796856376,26.63,1190584152,17.64,10183,3.01354,1.486,901,0,134753,134754,3.01981,34822357,1.28,2720407479,4922,38717367,29517318,1.36,2170541607,287955,12719794,15.98,79578791,22843317,42803731,1202315639,757180,0.03,2831577368,287550,0.01,2116479799,0.507,0.847,0.015,1.6796844181459567
16,1,3,876660528,42513764,13220806,15.399,85856444,5813369257,4697255603,0.81,1651806421,28.41,1157121862,19.9,5180,2.58141,1.358,915,0,136142,136143,2.5878,31413107,1.33,2360770488,5143,36824492,33097596,1.8,1839137888,291368,12348511,14.77,83604640,21925069,42882342,885716020,887479,0.04,2475562689,328027,0.02,1752136464,0.391,0.846,0.019,2.178005115089514
16,1,4,1034752504,41350469,14062167,14.791,95075526,6436428982,5357237281,0.83,1973465379,30.66,1390268890,21.6,5927,2.8613000000000004,1.561,916,0,136846,136847,2.86777,38869005,1.49,2615579619,4044,37571986,29293686,1.39,2104018793,276898,12625125,17.11,73793253,19102243,38880505,1122250697,772701,0.03,2696718506,253218,0.01,1962890191,0.336,0.851,0.044,2.5345238095238094
16,1,5,875455683,41680906,14187780,15.554,91213609,5975629454,5329479094,0.89,1911023179,31.98,1282593851,21.46,5465,2.61864,1.464,922,0,136808,136809,2.62546,34733917,1.46,2372404433,5613,39022306,32947768,1.81,1823941688,261829,11882316,16.03,74144162,17994039,40538954,971303666,749033,0.03,2500997222,285798,0.02,1762983390,0.303,0.842,0.052,2.8105610561056107
16,1,6,878631773,37050370,14044525,15.61,89969864,5744719247,5009231658,0.87,1849283592,32.19,1272160109,22.14,4583,2.5623400000000003,1.439,945,0,137259,137260,2.56898,35467944,1.47,2411372578,3491,41811378,31403444,1.82,1721334627,311255,12571751,15.45,81351173,21455090,38999583,815462590,844467,0.04,2241894983,269734,0.02,1738173675,0.283,0.869,0.06,3.0091872791519436
16,1,7,822045199,41064398,16639513,17.168,96921137,6127058388,5074836522,0.83,1808782854,29.52,1227110048,20.03,5457,2.74453,1.534,991,0,137091,137092,2.75133,33745578,1.37,2466061304,4134,36749737,27505427,1.47,1868544038,268102,11173473,15.24,73336248,21207139,40217448,950869577,850450,0.04,2415356538,298918,0.02,1719900103,0.296,0.919,0.07,2.8770270270270273
16,1,8,1191969360,40425782,13564923,15.487,87586693,7230105868,5909889608,0.82,1805440429,24.97,1442123428,19.95,9870,3.27894,1.808,951,0,136898,136899,3.28595,39116905,1.41,2764837260,8065,42236226,30338763,1.34,2264885462,245529,12429708,15.43,80578613,22415768,37063640,1202109935,783030,0.03,2729233508,270606,0.01,2126764260,0.304,1.014,0.082,2.8013157894736844
16,1,9,1027627054,41199448,15577827,17.902,87015807,6899768194,5764768298,0.84,1486213051,21.54,1157347062,16.77,8493,3.12724,1.76,927,0,136562,136565,3.13441,32456186,1.2,2709318279,4607,38907623,31162430,1.55,2013745620,314928,12897084,15.58,82776835,22507439,43278152,1087250173,873836,0.03,2732449342,311107,0.02,2005327552,0.275,0.977,0.081,3.0967272727272728
16,1,10,907111373,41347631,15065662,17.243,87373734,6569818982,5162241254,0.79,1422581535,21.65,1133801467,17.26,6183,2.97976,1.677,959,0,136908,136909,2.98691,31584518,1.25,2527569086,4656,40249866,30657163,1.65,1856395301,311160,13497558,15.65,86235403,22211751,44121093,927459078,881362,0.04,2514212229,290122,0.02,1809211223,0.27,1.059,0.08,3.154074074074074
16,1,11,856296287,41477653,13400277,14.676,91305492,6189873759,4916469014,0.79,1588189155,25.66,1349674338,21.8,5630,2.7695,1.58,921,0,136690,136692,2.77662,35183522,1.47,2387405116,5912,37712989,32102987,1.75,1839535175,300468,12795943,16.0,79978998,23700996,40842224,903050500,870729,0.04,2442153360,290874,0.02,1719010247,0.271,1.011,0.085,3.1424354243542436
16,1,12,829658345,39545210,12796097,14.304,89459378,6208987999,4733532625,0.76,1584180781,25.51,1340245074,21.59,5533,2.81299,1.597,923,0,136529,136530,2.82049,34204039,1.48,2307942498,6093,37698001,31684239,1.73,1826312550,309513,14169056,16.05,88287903,24740577,41091567,872419702,798769,0.03,2414076846,252231,0.02,1652376901,0.269,1.063,0.118,3.165799256505576
16,1,13,1033084642,35803683,13336161,16.216,82238946,6495382064,5262578010,0.81,1682744208,25.91,1444802163,22.24,6689,2.89609,1.656,927,0,136897,136898,2.9035300000000004,35674628,1.43,2495371188,3718,42509159,37499423,2.08,1799121380,325213,15542915,17.23,90224428,23834656,42313642,962109175,833941,0.03,2426864669,283482,0.01,1926633032,0.261,1.039,0.095,3.2628352490421455
16,1,14,923106044,45278959,17183871,17.001,101077409,6668254939,5177358670,0.78,1615499273,24.23,1157291851,17.36,6632,2.9850100000000004,1.699,962,0,136892,136893,2.9929,32731316,1.26,2592754620,3871,39903507,28960966,1.47,1974715938,266889,12320444,15.14,81398967,24018403,39182747,988130893,884421,0.03,2562667158,280388,0.02,1867264304,0.257,1.052,0.09,3.3136186770428018
16,1,15,1039027190,40840918,15016621,16.487,91080168,7224134615,5869014080,0.81,1508735545,20.88,1261107631,17.46,9232,3.26311,1.782,942,0,136865,136866,3.27094,33976090,1.23,2771865767,5997,39590064,31713931,1.47,2150562635,306109,13013817,16.41,79313413,17133054,41102686,1083592778,806075,0.03,2549807249,296727,0.01,1994441457,0.254,1.087,0.12,3.352755905511811
16,1,16,860923976,40214889,15207586,16.209,93820014,6274548577,4962653322,0.79,1643683415,26.2,1414354399,22.54,5973,2.79169,1.603,987,0,136648,136649,2.79952,37050378,1.64,2265662258,7486,38356515,29729085,1.58,1878422563,252791,13320776,15.56,85635081,24423961,42672528,852605988,892725,0.04,2378178718,318087,0.02,1740814884,0.25,1.064,0.098,3.4064
16,2,1,3964795817,213929442,13909253,10.365,134196125,19262705089,25485114123,1.32,6657176492,34.56,2304693225,11.96,5587,8.223469999999999,1.054,898,0,134785,134786,8.229719999999999,60083345,0.5,12054623176,2938,103707313,44133094,0.65,6784466305,307125,14095788,11.22,125653534,46334952,197809034,3930732673,924121,0.01,11442273562,317443,0.0,6952034518,6.302,6.279,0.019,0.9994287527768962
16,2,2,3755238680,207056948,14666232,10.981,133554821,18672286379,25593393138,1.37,6736316819,36.08,2163525802,11.59,4288,7.95839,1.611,921,0,135944,135945,7.96491,61163928,0.52,11674238078,3315,97922343,32585560,0.49,6653605141,287991,16524742,12.21,135366472,45035520,195073182,3690762094,944657,0.01,11100840609,304164,0.0,6628050896,3.43,6.279,0.029,1.836268221574344
16,2,3,3742761195,207910177,15755082,10.972,143594464,18589601261,24934337923,1.34,6131213710,32.98,2288900682,12.31,5542,7.93357,2.015,937,0,137622,137623,7.94041,44200390,0.38,11517072326,4243,85225738,32304343,0.47,6802392736,291438,13429134,9.9,135698539,46058573,211402099,3739772757,892857,0.01,11596140041,327935,0.0,6699069513,2.442,6.178,0.046,2.579197379197379
16,2,4,3748114584,200528750,17243908,12.796,134763979,18966179921,24496083823,1.29,6376558537,33.62,2335669192,12.31,5766,8.1601,2.34,916,0,139144,139145,8.16703,55082627,0.47,11636255220,4140,93869522,31131960,0.45,6853219641,294618,16311062,12.42,131283356,42803479,213653584,3818247865,866048,0.01,11660206340,326033,0.0,6663157539,1.992,6.287,0.059,3.161847389558233
16,2,5,3922515553,201753111,14978052,10.439,143475642,18985943099,24989871426,1.32,6386439016,33.64,2364272517,12.45,6297,8.13202,2.518,971,0,140534,140536,8.139,47947999,0.4,11872326331,3323,94187354,37110224,0.54,6810410462,342656,14441640,10.52,137276019,44091460,211331012,3766947086,938539,0.01,11277138303,312980,0.0,6825713989,1.734,6.256,0.087,3.632295271049596
16,2,6,3923178329,202126920,15847473,11.09,142901782,19203960344,25531319503,1.33,6619607560,34.47,2308475670,12.02,6811,8.23676,2.723,919,0,142373,142374,8.24386,45340625,0.37,12094664860,3141,93260608,34073297,0.5,6816312350,323532,18350004,12.74,144090136,42218514,196604597,3901140468,876126,0.01,11469263000,286140,0.0,6859672668,1.524,6.274,0.118,4.132808398950131
16,2,7,3832814093,216375384,15775510,10.252,153878642,19076154414,24214022223,1.27,6300021769,33.03,2416619476,12.67,6415,8.20314,2.798,966,0,143752,143755,8.210690000000001,48595577,0.43,11400690258,5223,92721416,35675722,0.52,6840646957,324505,14851146,10.9,136258529,43567499,215389880,3866541950,822682,0.01,11897452561,257311,0.0,6833269980,1.442,6.341,0.119,4.367822468793343
16,2,8,3986550569,203334670,16973734,11.729,144721876,20178003408,25913480863,1.28,6592572161,32.67,2452840684,12.16,7009,8.727079999999999,3.018,951,0,145195,145197,8.734969999999999,58668649,0.49,12086510323,7451,97907116,41147608,0.59,6988402114,301913,17596553,12.76,137895007,41645799,199243929,4027950161,910725,0.01,11587579477,304183,0.0,6941815200,1.39,6.596,0.155,4.5312230215827345
16,2,9,3910055276,211316538,15279800,10.69,142937317,19609753390,25417609357,1.3,6283625966,32.04,2635112810,13.44,6598,8.47134,3.013,994,0,146680,146682,8.479190000000001,50018184,0.43,11628461331,4839,93284369,40912548,0.61,6760878799,303180,15961338,11.45,139372474,41743710,206143953,3879852132,879788,0.01,11528088606,269857,0.0,6847552496,1.315,6.577,0.175,4.789657794676806
16,2,10,4147109249,213344614,14045404,9.72,144494983,21112208607,25971246312,1.23,5913266907,28.01,2600149141,12.32,10084,9.30804,3.329,925,0,146486,146487,9.31603,52563362,0.44,11906637250,5337,95836808,41236925,0.56,7299665932,276181,17295015,11.96,144613757,41881200,209770274,4155603048,914365,0.01,11997986104,275003,0.0,7210053031,1.284,6.935,0.174,4.905295950155763
16,2,11,3730848698,210605591,17824756,11.424,156030279,19792157588,24647165858,1.25,6004271993,30.34,2573035153,13.0,6925,8.67787,3.147,1041,0,145246,145247,8.686459999999999,54435507,0.48,11376391910,5876,97833751,39076871,0.58,6795239551,307153,15649511,11.49,136227631,45854841,211710509,3781503942,983650,0.01,11616019660,257323,0.0,6662953605,1.261,6.825,0.24,4.9947660586835845
16,2,12,3899421351,201381605,16328699,11.278,144788612,20685120377,25801928612,1.25,6040718853,29.2,2648813036,12.81,8132,9.10924,3.398,939,0,145784,145785,9.11729,58614929,0.49,11876088864,3541,96977916,36492300,0.53,6884340024,313451,15956670,10.99,145151850,43221938,201620298,3886166292,1066048,0.01,11280420144,316173,0.0,6823896315,1.183,7.107,0.208,5.324091293322062
16,2,13,3770257617,200924753,17011971,11.233,151445292,20478121582,24748174206,1.21,5984060794,29.22,2713886206,13.25,7701,9.02255,3.359,956,0,146090,146091,9.03141,53277220,0.46,11644273539,3720,99109297,34661931,0.51,6805807273,308379,14742798,10.41,141686650,46357359,214169306,3797542226,1012767,0.01,11509697418,332387,0.0,6691118850,1.193,7.074,0.274,5.279463537300922
16,2,14,4146912120,214155419,15046098,10.336,145575031,21440175366,26524457651,1.24,6176210472,28.81,2904456220,13.55,9748,9.46896,3.572,946,0,147090,147091,9.47782,55604332,0.47,11892745809,8181,98723540,42385848,0.58,7309279410,319858,17145089,12.2,140535659,41027964,203414919,4144121665,925262,0.01,11819532728,283891,0.0,7174737403,1.14,7.056,0.261,5.524912280701755
16,2,15,3836464553,214355025,16641359,10.865,153159885,20906328217,24644236417,1.18,5542564869,26.51,2876928272,13.76,7680,9.31705,3.501,984,0,148192,148193,9.32663,55069097,0.49,11162075487,10192,95383984,39837226,0.59,6749997546,297885,14826355,10.7,138620875,49057866,214622586,3848775732,959539,0.01,11659066744,244551,0.0,6794654388,1.174,7.377,0.287,5.364906303236798
16,2,16,4094735575,204665435,16807994,10.615,158337376,21832829029,25432703639,1.16,5952497719,27.26,2706987883,12.4,10944,9.75605,3.725,976,0,149263,149264,9.76547,65825783,0.56,11790816290,5213,103216136,35272097,0.51,6973822184,381871,17118586,11.3,151558200,44425264,217084260,3904899149,1097770,0.01,11606947066,323461,0.0,7116728261,1.117,7.437,0.33,5.638675022381379
