cache-misses,time,branch-load-misses,dTLB-load-misses,cpu-cycles,L1-icache-load-misses,s
14855366,0.167,17082652,769160,6269258684,35712729,0.05
13320999,1.404,20901798,811900,7042388929,35480708,0.12
15131030,0.821,19154951,954647,7303926459,32257298,0.12
13127362,0.633,17935605,676400,7963336039,36045864,0.12
12914851,0.538,22836108,869287,8014344496,39534284,0.12
15104810,0.471,18041920,923491,7527792321,30888946,0.12
15452224,0.432,18593003,960883,7706215516,30508286,0.12
15531594,0.4,19027205,956750,6974202828,32787497,0.12
16947057,0.396,18369106,920848,7708269544,31417855,0.12
16411006,0.375,19775710,931176,7244724056,32793718,0.12
14075186,0.36,19188177,952427,8134436707,38440895,0.12
16007833,0.349,19332041,983448,7328700720,30704739,0.12
15202056,0.347,18963498,832506,7516520880,36042645,0.12
14442323,0.339,20141929,969158,7381384456,35101907,0.12
15201773,0.329,19024918,1009895,7513300424,34477941,0.12
14203345,0.32,20537202,876039,7695622908,36769230,0.12
15104659,0.325,19352056,892729,7509141521,30616776,0.12
16307685,5.037,28975731,957245,15156969828,40858919,0.35
18319156,2.612,25009181,845759,15087397689,36290757,0.35
14556852,1.879,28890614,879320,14979695783,40363096,0.35
16011870,1.52,26917129,878218,15735486444,36171776,0.35
17299159,1.301,28679341,859933,15214656257,37600026,0.35
15805074,1.178,30343361,925277,16174967673,44509724,0.35
15979926,1.08,29709142,884193,15388885063,44972474,0.35
14512834,1.016,31039182,879143,16712403702,42648549,0.35
17776117,0.965,32598210,982254,15849133540,35686950,0.35
16343693,0.902,31881611,986839,16299472102,42261898,0.35
15418354,0.883,28000385,944389,16726262885,40864871,0.35
16697488,0.86,29740996,914226,16296689914,43065403,0.35
15475074,0.821,33124798,979922,16012803305,40990707,0.35
14349532,0.795,30440261,998344,15739029633,43778234,0.35
17400555,0.771,29794031,985764,16463996868,39959358,0.35
17139994,0.743,31483452,1031828,16165900021,39118787,0.35
29878002,1.948,36408810,5994305,9094701656,42036765,1.04
24984031,1.759,38603802,6079158,9255573868,57597053,1.04
25440089,1.804,44906936,5493877,9480585108,74561258,1.04
26064578,1.571,35580070,5955588,9041806198,49810941,1.04
25953322,1.498,30216671,5762642,8608547082,40822964,1.04
26391541,1.523,39354196,6196755,9101399135,44401661,1.04
26671932,1.686,47825567,5943871,10592906002,67934694,1.04
27912585,1.548,41688948,6979834,9480969385,47768424,1.04
27199603,1.683,47849013,5751745,9847642646,76669833,1.04
29366265,1.652,48533104,6470310,10021867375,64565169,1.04
25413714,1.465,37729621,5915130,8648640021,42395847,1.04
27881496,1.778,35621690,6407363,9978514333,50745984,1.04
26113737,1.43,33064403,5588565,9338445118,47467039,1.04
27679449,1.429,34623399,6307103,8919935172,42133857,1.04
27808877,1.419,31421589,5103164,8769245046,51195144,1.04
26206925,1.569,41443744,5681244,9965440390,64726850,1.04
52821019,5.529,61657179,15793072,16933598073,65199772,2.82
50027422,4.919,77891978,14368514,18029711356,100249948,2.82
52074753,3.777,55886821,15786646,16791176869,52163948,2.82
48962465,4.05,85400787,15493182,17448120333,120827078,2.82
49607045,3.485,55995460,14537367,16183180603,50224739,2.82
50590212,3.844,86281666,15931875,17082023561,101490355,2.82
50071489,3.702,78707500,14628232,17496201527,100405323,2.82
51372400,3.743,87558375,15765859,17529608618,111400024,2.82
50814484,3.34,59840811,15289962,16709493517,52017733,2.82
50601822,3.352,62996711,15484607,16388316874,57908743,2.82
48133896,3.711,88763685,15160094,17485416265,113825195,2.82
50449209,3.307,60946534,15463572,16994263872,56312009,2.82
48654229,3.306,59686863,14933989,16882373978,58160581,2.82
52101104,3.258,58559227,14728734,17139237025,56182508,2.82
53886323,3.266,57558297,15482601,16871788155,61815805,2.82
51848330,3.588,58597332,15570164,17994692434,59334762,2.82
107766234,12.114,114108873,38699050,32530327357,104946393,6.72
101896516,9.797,108864613,39606436,33388803724,92467701,6.72
102809641,8.75,109137161,38569143,33001504129,90047196,6.72
101806095,8.169,104798121,37388513,32574770931,85650633,6.72
103695995,8.382,100928973,38133122,33902343474,81739726,6.72
106864336,8.458,98533157,40771441,33856053957,79680590,6.72
101819545,8.38,101899241,37579040,33378165046,74038747,6.72
101983844,7.564,103826425,39364880,32447287300,74941770,6.72
102183408,7.401,102704542,39105398,33056646628,75722685,6.72
103864364,9.251,110566107,40452193,37364581911,92771697,6.72
103250030,7.413,110338312,38984860,32707356714,85192333,6.72
102216591,7.433,120951800,40784173,33030722029,100488208,6.72
102320560,7.194,98180434,39539103,32166565933,71370742,6.72
106308379,9.892,99504980,40894410,37976367185,83480837,6.72
103022234,8.106,101507940,37776211,34649012944,76989192,6.72
102844881,7.904,106590111,37536184,33921427907,94325739,6.72
14912219,0.891,29805569,1053915,6404403775,36127220,0.24
14865099,0.583,29673459,1043306,6390180094,36555214,0.24
12091693,0.483,31077298,983855,6447558210,44291037,0.24
12228457,0.397,29756374,1060843,6499499157,38167096,0.24
15255393,0.524,27619872,1038934,7327295142,38619341,0.24
13787816,0.478,29690093,1034110,8185935083,40308368,0.24
16368435,0.395,30341415,1096235,7625450164,38567420,0.24
14957582,0.356,27675440,1040780,7286777336,38438840,0.24
15570315,0.543,33922808,1307914,8081704735,44158164,0.24
16459932,0.453,31401124,1504519,7827183677,42768514,0.24
14118378,0.371,30391587,1446448,7570439445,41905331,0.24
17382262,0.472,32395907,1505872,7796581199,37481953,0.24
14941580,0.456,30098027,1319655,8509723244,40894448,0.24
16478746,0.442,27828813,1408697,7909837937,46386304,0.24
17004481,0.443,27913209,1663127,8122646176,39589605,0.24
16945680,0.399,29203274,1686661,8690591098,43975636,0.24
16031333,2.639,53656773,1121044,11067696634,46290424,0.68
18863463,1.604,54161817,1237634,10998535438,44105414,0.68
17360568,1.302,50315325,1171895,11378409359,53585283,0.68
18082616,1.027,48288130,1202173,12559520338,46865579,0.68
20902931,1.655,51596692,1475420,12581015776,49052279,0.68
20451435,1.229,53301308,1485827,12574718992,55322773,0.68
20552050,1.204,53174629,1707192,12467966464,50241783,0.68
17962681,0.876,49570828,1199210,11776863357,44161269,0.68
17047128,1.076,55396090,1292232,10891439002,44577972,0.68
19325599,1.064,53146776,1714256,11672541050,47941372,0.68
19130789,0.857,50207754,1475830,11267023444,48732562,0.68
23150447,1.05,57271893,2761677,15109034564,63542333,0.68
23412501,1.285,58034056,2803936,15228186172,62072996,0.68
20566146,1.103,57370667,2924388,16010697323,65968352,0.68
20072863,0.852,51920687,1974156,12871359765,54634927,0.68
18909619,0.847,55740286,1955576,12612955517,52355621,0.68
44737120,16.377,293156458,2656364,46690782279,112551611,3.6
44480601,8.076,283696515,1999575,42504154865,103031707,3.6
41983329,5.871,283512598,2308233,41133259243,87287427,3.6
41100085,4.689,282224171,2294449,41716581174,91286370,3.6
45784984,8.398,297529655,3168236,46611611953,120808284,3.6
43060819,4.804,289568157,3090457,42566284099,103882578,3.6
43443122,4.554,289334932,3747251,47354840814,116222036,3.6
46749551,4.292,291759261,4628753,50561443153,139348586,3.6
49772959,6.326,306048630,5407195,54658215440,149309221,3.6
52140276,5.105,306503408,6211736,56069915315,150087315,3.6
59895464,5.345,314674620,7410627,65084185481,178762237,3.6
47184495,3.889,296983603,5948966,51681684841,142108145,3.6
62518416,6.64,316751082,9759195,69792268052,192035181,3.6
59741059,5.036,312851123,9410113,67598285103,192992954,3.6
62553246,4.78,330357657,9964338,69804316607,204110234,3.6
64387202,4.508,323914558,9779074,66860826983,186563141,3.6
15527471,0.521,28866757,839770,6745982200,33571320,0.07
15005358,0.304,26231298,856508,5608120672,32438539,0.07
15134049,0.239,28088952,924175,5806090249,34777927,0.07
14490379,0.251,31382414,1011722,5576003727,34406400,0.07
15814339,0.212,30313452,970394,5576059007,29501472,0.07
16874127,0.181,31355417,997922,6224736251,29466465,0.07
13880513,0.222,28660759,787143,5756148165,38534746,0.07
14797809,0.198,30959609,986806,5456035311,30596163,0.07
12658483,0.209,33073948,1025797,5812695093,36620293,0.07
15253693,0.197,30347715,913701,5670611030,38142362,0.07
14681071,0.208,30962405,1101799,6002689077,33413518,0.07
13725061,0.196,30753222,1144184,5635180474,32253016,0.07
15251573,0.207,29573688,1046284,5678525206,31882393,0.07
14750705,0.214,31302372,905177,5732900774,38168849,0.07
15704547,0.212,29576807,1047997,6739676927,34496202,0.07
14089522,0.217,26046069,895205,5725723306,36120976,0.07
21833517,1.472,61084753,862877,10690109725,32536945,0.19
18615383,0.784,60176913,953575,10617715481,37135993,0.19
18549159,0.563,62478522,1118975,10720138926,35026404,0.19
20081841,0.558,61308103,1261501,10705951974,40375656,0.19
20201408,0.486,62793199,1099298,10688071573,31973512,0.19
18906756,0.434,63683021,1119938,10514390309,37230499,0.19
19325646,0.463,56953097,1112341,11026281421,38200751,0.19
18892657,0.414,59251137,1267037,11475548618,38520370,0.19
17802486,0.442,58739317,1260009,11300896376,35388125,0.19
18218296,0.353,58752053,1202076,11751437670,35863620,0.19
19827469,0.398,61373269,1106975,10677101455,41971964,0.19
19292446,0.433,60645294,1259044,10846267195,38638813,0.19
20137653,0.463,68416747,1320366,10664909674,39739963,0.19
19426859,0.413,66012205,1470647,11136446724,35766250,0.19
20928629,0.487,54421629,1174245,11031792487,43466349,0.19
19263010,0.433,64390075,1120017,11516046784,38621460,0.19
66613337,5.843,199009257,1296282,35640111894,51853294,0.62
66563199,3.386,204635927,1263127,39261220608,50981804,0.62
62608559,2.283,199374932,1429439,38972113595,51489425,0.62
64967289,1.732,208457073,1457776,39021537935,44395977,0.62
67844617,1.631,208411545,1422550,42207972604,53316962,0.62
66342490,1.292,208747743,1279468,38741168091,52493377,0.62
68459078,1.245,206334417,1151808,40869114049,51197031,0.62
65725378,1.271,209686285,1628595,39782989000,51697628,0.62
68226801,1.252,206069894,1580964,40442366425,48623368,0.62
69743843,1.274,207276718,1565846,40479918994,48218465,0.62
67873624,1.297,208128098,1565535,41022793452,53740824,0.62
65385898,1.335,205996797,1337451,40662254055,57434652,0.62
68376089,1.263,210425779,1588760,40994369049,54625608,0.62
69836824,1.389,209947482,1665163,41026960495,51422869,0.62
65566722,1.363,205265682,1756020,40021381340,57667104,0.62
67421858,1.393,207432576,1580558,40886797149,56523635,0.62
13488067,0.606,29862128,827360,5312144491,34774095,0.15
15588215,0.405,29638875,898467,5284424154,33722043,0.15
17032297,0.305,26616090,934412,5656682759,31383281,0.15
18004877,0.28,31284967,1071167,6336539855,34585778,0.15
16843765,0.297,30005314,972836,6815316169,31577089,0.15
15644045,1.379,43255253,843105,7271071293,32988312,0.34
17184526,0.904,39597232,811323,7467255104,39088910,0.34
17475513,0.634,44901904,866193,7473930680,34310270,0.34
17005909,0.539,47563936,997575,8368478051,39512001,0.34
19590345,0.492,44974690,1024588,9150377698,28654809,0.34
24395279,4.083,86374665,948167,14386811815,42057159,1.02
26460087,2.599,98239042,990968,14121665791,37690618,1.02
25847025,1.747,96893810,1041169,14592727559,36171234,1.02
22426279,1.422,104017345,1206783,16634672783,44091343,1.02
27588625,1.326,108139493,1424777,19009175805,54894542,1.02
14144258,0.828,41072369,842184,6576960851,35508287,0.11
14118677,0.555,41629533,890915,5821759662,39411362,0.11
16499612,0.423,41022083,989051,6120981947,34326265,0.11
17054120,0.371,34477220,892663,5948525465,37725297,0.11
16760143,0.4,40962013,845066,6363299135,41903564,0.11
12665833,0.327,36675204,811321,7440655909,35677795,0.11
16222802,0.332,38815202,922265,5905530275,34152103,0.11
14312334,0.382,47592445,1053421,6666204639,44885697,0.11
14160992,0.308,39019745,930220,6121574962,35728162,0.11
13352134,0.305,36315492,979715,6924372443,37475354,0.11
14236120,0.303,30699077,905512,6734316869,37336091,0.11
15848071,0.39,49869615,1061502,6584628999,42066077,0.11
18416042,0.371,37009822,927348,6689631042,45556503,0.11
12509843,0.384,42476824,1019167,6478820843,46984344,0.11
11925488,0.377,43506693,963158,6664084418,40837072,0.11
13572553,0.386,44387167,914141,6886091907,49775932,0.11
16786807,3.11,91312419,974488,11399960406,39973777,0.39
16109448,1.899,104768037,889738,11756386135,55366137,0.39
17834948,1.358,93637285,939397,12145680145,31822615,0.39
17423171,1.24,111557657,965188,12398263297,58971316,0.39
17657310,1.116,113156718,1031857,12549483021,52226655,0.39
17407208,0.903,102527025,975783,11576396594,39984099,0.39
17451948,0.908,92809138,969749,11774352826,34857221,0.39
17125640,0.869,102432324,958301,11714897788,37278031,0.39
18885875,0.878,100291503,1004722,12597819659,36040640,0.39
16760551,0.863,85292141,982930,12214917007,42751404,0.39
15462493,0.836,99414446,942602,12061562955,32474784,0.39
21678826,0.837,91700786,900115,12035212072,35878205,0.39
18391523,0.843,102442215,917906,12047989681,38894461,0.39
17091212,0.972,112953460,975252,12377442634,54959253,0.39
18127214,0.82,89621455,1033236,12712910096,37530152,0.39
18880596,0.824,93970108,1008781,12319272400,31475393,0.39
22090198,11.021,286483124,1061177,31091182155,33740672,1.09
25618817,6.108,293347046,1006187,31683341492,45233424,1.09
25264324,4.436,289120731,954668,32978218625,51004673,1.09
22499358,3.399,299428635,943180,31872014729,51018459,1.09
24789357,2.891,294258632,1057914,31346224857,44959961,1.09
20188726,2.488,282188794,1039409,31620701896,46300425,1.09
22733193,2.389,280960419,1035723,32585023442,42222559,1.09
23487954,2.326,288652062,996524,31055654116,44268448,1.09
28980266,2.265,280208091,960703,31606386990,35232245,1.09
25820685,2.338,291995193,971830,32479225141,48265583,1.09
26093285,2.241,280989118,1085601,32455297501,36802734,1.09
25597064,2.319,290129749,1037870,31714955493,47837395,1.09
28242946,2.493,315779870,1114992,31832902920,72779670,1.09
22160559,2.258,282609955,1105312,32111285558,53601937,1.09
23916327,2.19,277660531,1125682,32540760952,39272023,1.09
23888049,2.204,272301786,1249592,32499518310,39371712,1.09
10715131,0.397,18842340,874249,4691737849,33482321,0.03
12046814,0.247,16088786,767389,5337341697,29173608,0.03
12167734,0.285,15613454,776606,5952214669,36845476,0.03
12217482,0.494,16274957,833558,8568356984,41127320,0.03
12185775,0.665,15715250,776234,11033753658,38176282,0.03
14370477,0.472,18345163,843993,9575278412,37167845,0.03
18580066,0.84,16555340,893598,15538268498,35889609,0.03
16339425,0.801,21052717,927079,17626901460,43543832,0.03
16720469,0.805,17373318,804884,18911213958,39092137,0.03
17823808,1.067,18170916,896564,25199232250,40408936,0.03
17130437,1.347,19750551,809915,34113860055,46551280,0.03
19622203,0.872,21233295,782694,25689591649,46891242,0.03
20423988,1.84,24565432,856737,52242010255,55511365,0.03
19367660,1.177,22532332,918897,36936242336,56429426,0.03
25338771,1.112,22576082,849036,38885205626,47680501,0.03
24772976,1.21,25350435,912270,44132624110,56991550,0.03
22416206,1.884,15623735,768678,8524738694,35601517,0.14
16871790,0.978,17631232,811563,8190296570,33396337,0.14
15831882,0.81,16741084,853593,9180206067,31948043,0.14
15913548,0.749,18474386,885130,10366808580,28755879,0.14
16660469,1.009,20583420,830958,14214449266,34580368,0.14
16957630,1.285,21436919,976730,19948373623,40645111,0.14
19830341,1.268,17775997,846986,22053158077,36027941,0.14
20351647,0.956,19586656,1019357,20218902800,37663786,0.14
21016722,1.302,21370849,1028749,27705735449,41350518,0.14
22950042,0.949,20973201,972802,24059339029,40392458,0.14
23251834,1.97,23155411,941811,47314838442,50498121,0.14
22949712,1.464,21720017,996931,39988497163,47270861,0.14
25190483,1.477,27875941,1212072,42980971682,48974600,0.14
24655944,1.894,24451753,1432532,57034135062,52869121,0.14
27219558,1.415,28339841,1181630,48122246229,51854300,0.14
26869460,1.681,24834490,1121921,59007793652,58515994,0.14
76636762,9.948,19649764,729812,27059277300,37680633,0.54
79386660,5.204,20515317,810994,29352894176,40970538,0.54
87961915,3.84,18329180,930580,30153054651,36275194,0.54
87334963,2.987,21444406,913259,31688476438,34817281,0.54
85101994,3.033,20808105,894926,37313633420,41375328,0.54
82317977,2.383,22139641,826293,35692144317,44322564,0.54
76651300,2.348,21110056,864480,40712258609,45372853,0.54
67495622,2.881,24651391,891602,52431222717,52081187,0.54
57490114,2.58,27057374,931517,53217570257,51353046,0.54
50692967,2.134,23924924,899366,49665891586,44601907,0.54
48062140,2.54,26844784,1054184,62293628067,49323835,0.54
42214291,3.237,30836460,1008158,83734694236,67356809,0.54
43781233,2.192,31031597,1063501,64884540668,58622516,0.54
46647522,3.297,33116189,955205,97194511852,64679908,0.54
45606755,2.912,30971239,990085,95077646943,67443073,0.54
50246881,2.462,32728317,1067422,86310499562,70178310,0.54
12412714,0.904,24695884,902044,5827947461,38827706,0.01
14228880,0.446,21964179,810310,6139599122,31310961,0.01
14038804,0.308,22481317,786433,6304380136,30666757,0.01
12432200,0.232,19646401,829414,5829188368,37084248,0.01
11743405,0.211,21753577,803667,6439787416,37116532,0.01
13274650,0.167,20480217,776419,6397379512,33965902,0.01
